거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
"    12,050",1985,2010, 대신동,동서,6,1~10,83.06,1450,27110,2
"     6,300",1979,2010, 대신동,광명,6,11~20,54.74,1535,27110,2
"    12,100",1992,2010, 남산동,송림맨션,6,1~10,84.97,2434,27110,4
"    15,100",1993,2010, 남산동,보성황실타운,6,1~10,84.99,2466-1,27110,14
"     9,600",1993,2010, 남산동,보성황실타운,6,1~10,59.96,2466-1,27110,13
"     4,450",1992,2010, 남산동,까치,6,1~10,33.06,2482-1,27110,3
"    14,800",1993,2010, 남산동,보성황실타운,6,1~10,84.99,2466-1,27110,22
"    19,000",2005,2010, 남산동,남산그린타운,6,1~10,84.96,2937-1,27110,9
"    10,000",2005,2010, 남산동,남산그린타운,6,1~10,53.41,2937-1,27110,2
"    21,500",1993,2010, 남산동,보성황실타운,6,1~10,217.38,2466-1,27110,14
"    12,000",1992,2010, 남산동,송림맨션,6,1~10,84.97,2434,27110,6
"    10,800",1993,2010, 남산동,보성황실타운,6,1~10,59.96,2466-1,27110,19
"    18,750",2005,2010, 남산동,남산그린타운,6,1~10,84.96,2937-1,27110,21
"    10,500",2005,2010, 남산동,남산그린타운,6,1~10,53.41,2937-1,27110,3
"     9,600",1993,2010, 남산동,보성황실타운,6,11~20,59.96,2466-1,27110,16
"     8,579",2005,2010, 남산동,남산그린타운,6,11~20,53.41,2937-1,27110,20
"     8,532",2005,2010, 남산동,남산그린타운,6,11~20,53.41,2937-1,27110,8
"     8,250",2005,2010, 남산동,남산그린타운,6,11~20,53.41,2937-1,27110,1
"    19,000",1993,2010, 남산동,보성황실타운,6,11~20,134.96,2466-1,27110,10
"     7,350",2003,2010, 남산동,심미한마음,6,11~20,50.03,2483-1,27110,10
"     8,579",2005,2010, 남산동,남산그린타운,6,21~30,53.41,2937-1,27110,11
"     9,800",1993,2010, 남산동,보성황실타운,6,21~30,59.96,2466-1,27110,8
"     4,200",1992,2010, 남산동,까치,6,21~30,33.06,2482-1,27110,8
"    11,900",2005,2010, 남산동,남산그린타운,6,21~30,53.41,2937-1,27110,14
"     6,850",1992,2010, 남산동,까치,6,21~30,53.6,2482-1,27110,8
"    15,100",1993,2010, 남산동,보성황실타운,6,21~30,84.99,2466-1,27110,9
"     6,550",1992,2010, 남산동,까치,6,21~30,53.6,2482-1,27110,10
"    18,300",2008,2010, 남산동,남산휴먼시아2단지,6,21~30,76.99,2991,27110,19
"     8,391",2005,2010, 남산동,남산그린타운,6,21~30,53.41,2937-1,27110,3
"    22,000",1993,2010, 남산동,보성황실타운,6,21~30,217.38,2466-1,27110,21
"    19,200",1986,2010, 대봉동,청운맨션,6,1~10,122.22,44-10,27110,4
"    18,400",1986,2010, 대봉동,청운맨션,6,1~10,128.07,44-10,27110,2
"    21,900",2007,2010, 대봉동,센트로팰리스,6,11~20,80.71,60-10,27110,7
"    11,850",1978,2010, 대봉동,청구맨션,6,21~30,81.19,55-3,27110,6
"    21,500",2007,2010, 대봉동,센트로팰리스,6,21~30,80.71,60-10,27110,4
"    20,600",1986,2010, 대봉동,청운맨션,6,21~30,128.07,44-10,27110,7
"     8,500",1997,2010, 동인동1가,시티타운,7,21~31,59.91,33-1,27110,4
"    22,500",2009,2010, 동인동4가,동인동삼정그린코아,7,1~10,107.9,220,27110,2
"    21,500",2006,2010, 봉산동,봉산뜨란채,7,1~10,84.6,110,27110,6
"    20,300",2006,2010, 봉산동,봉산뜨란채,7,21~31,84.6,110,27110,1
"    22,600",2006,2010, 대신동,태왕아너스스카이,7,21~31,84.93,305-1,27110,16
"    32,500",2006,2010, 대신동,태왕아너스스카이,7,21~31,191.39,305-1,27110,17
"     7,900",1984,2010, 달성동,금오맨션,7,1~10,78,118-3,27110,1
"    15,000",1983,2010, 남산동,삼성솔라,7,1~10,143.98,130-2,27110,10
"    21,900",2007,2010, 남산동,반월당삼정그린코아,7,1~10,102.64,665,27110,8
"    12,400",2005,2010, 남산동,남산그린타운,7,1~10,53.41,2937-1,27110,12
"    20,000",1993,2010, 남산동,보성황실타운,7,1~10,119.84,2466-1,27110,12
"    28,000",2007,2010, 남산동,반월당삼정그린코아,7,1~10,127.17,665,27110,13
"     6,650",1992,2010, 남산동,까치,7,1~10,53.6,2482-1,27110,9
"     4,500",1992,2010, 남산동,까치,7,1~10,33.06,2482-1,27110,3
"     8,579",2005,2010, 남산동,남산그린타운,7,1~10,53.41,2937-1,27110,18
"    14,200",1993,2010, 남산동,보성황실타운,7,1~10,84.99,2466-1,27110,16
"     6,550",1992,2010, 남산동,까치,7,1~10,53.6,2482-1,27110,3
"    15,000",1993,2010, 남산동,보성황실타운,7,11~20,84.99,2466-1,27110,24
"    19,250",2008,2010, 남산동,남산휴먼시아2단지,7,11~20,84.99,2991,27110,23
"     9,650",1993,2010, 남산동,보성황실타운,7,11~20,59.96,2466-1,27110,17
"     5,000",1992,2010, 남산동,까치,7,21~31,53.6,2482-1,27110,13
"    18,950",2005,2010, 남산동,남산그린타운,7,21~31,84.96,2937-1,27110,8
"    14,700",1993,2010, 남산동,보성황실타운,7,21~31,84.99,2466-1,27110,11
"     7,000",2003,2010, 남산동,현서그린,7,21~31,59.87,2210-8,27110,4
"    19,300",2008,2010, 남산동,남산휴먼시아2단지,7,21~31,84.99,2991,27110,5
"    14,950",1993,2010, 남산동,보성황실타운,7,21~31,84.99,2466-1,27110,15
"    21,300",2007,2010, 대봉동,센트로팰리스,7,1~10,80.71,60-10,27110,5
"    19,000",2006,2010, 대봉동,대봉화성파크드림,7,11~20,84.05,152-24,27110,6
"    16,300",1986,2010, 대봉동,청운맨션,7,11~20,84.93,44-10,27110,7
"     5,100",1979,2010, 동인동3가,동인(279-1),8,1~10,56.2,279-1,27110,5
"    10,900",2002,2010, 삼덕동2가,나누리,8,21~31,83.8,149-59,27110,2
"    14,000",2003,2010, 삼덕동2가,삼덕아이파크,8,21~31,85.23,29-1,27110,12
"    20,200",2006,2010, 봉산동,봉산뜨란채,8,1~10,84.6,110,27110,3
"    15,000",2006,2010, 봉산동,봉산뜨란채,8,11~20,59.38,110,27110,6
"    19,500",2006,2010, 봉산동,봉산뜨란채,8,11~20,84.81,110,27110,3
"     6,100",1985,2010, 태평로1가,태평라이프,8,11~20,54.6,1-187,27110,7
"     9,100",2003,2010, 수창동,경진테크빌(102동),8,11~20,84.9,40-11,27110,8
"     6,300",1986,2010, 동산동,동산맨션,8,21~31,47.17,357,27110,9
"    25,750",2006,2010, 대신동,태왕아너스스카이,8,1~10,106.97,305-1,27110,13
"    30,000",2006,2010, 대신동,태왕아너스스카이,8,11~20,133.76,305-1,27110,18
"    21,500",2006,2010, 대신동,태왕아너스스카이,8,21~31,84.93,305-1,27110,8
"    19,200",2008,2010, 남산동,남산휴먼시아2단지,8,1~10,84.99,2991,27110,24
"    11,900",2005,2010, 남산동,남산그린타운,8,1~10,53.41,2937-1,27110,19
"    22,000",2007,2010, 남산동,반월당삼정그린코아,8,1~10,102.64,665,27110,17
"    14,300",1993,2010, 남산동,보성황실타운,8,1~10,84.99,2466-1,27110,11
"    10,800",1993,2010, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,12
"    14,300",1993,2010, 남산동,보성황실타운,8,1~10,84.99,2466-1,27110,24
"    16,000",1993,2010, 남산동,보성황실타운,8,1~10,134.96,2466-1,27110,18
"     6,780",1992,2010, 남산동,까치,8,1~10,53.6,2482-1,27110,12
"    12,200",2005,2010, 남산동,남산그린타운,8,1~10,53.41,2937-1,27110,17
"     9,300",1992,2010, 남산동,송림맨션,8,1~10,59.99,2434,27110,18
"     7,000",1992,2010, 남산동,까치,8,1~10,53.6,2482-1,27110,12
"     9,500",1993,2010, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,21
"     6,700",1992,2010, 남산동,까치,8,1~10,53.6,2482-1,27110,5
"    14,570",1993,2010, 남산동,보성황실타운,8,1~10,84.99,2466-1,27110,5
"    16,450",2005,2010, 남산동,남산그린타운,8,11~20,69.24,2937-1,27110,11
"    16,050",2005,2010, 남산동,남산그린타운,8,11~20,69.24,2937-1,27110,21
"     4,130",1992,2010, 남산동,까치,8,11~20,33.06,2482-1,27110,14
"    12,400",2005,2010, 남산동,남산그린타운,8,11~20,53.41,2937-1,27110,18
"     7,450",1992,2010, 남산동,까치,8,11~20,53.6,2482-1,27110,6
"    22,800",2005,2010, 남산동,남산그린타운,8,11~20,110.07,2937-1,27110,11
"    19,000",2005,2010, 남산동,남산그린타운,8,11~20,84.96,2937-1,27110,21
"     8,579",2005,2010, 남산동,남산그린타운,8,11~20,53.41,2937-1,27110,10
"     9,000",1992,2010, 남산동,송림맨션,8,11~20,84.97,2434,27110,1
"    10,500",1993,2010, 남산동,보성황실타운,8,11~20,59.96,2466-1,27110,16
"     9,000",1992,2010, 남산동,송림맨션,8,11~20,59.99,2434,27110,4
"    16,200",2005,2010, 남산동,남산그린타운,8,21~31,69.24,2937-1,27110,15
"    23,000",2007,2010, 남산동,반월당삼정그린코아,8,21~31,102.64,665,27110,15
"    10,700",1993,2010, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,9
"    12,800",1993,2010, 남산동,보성황실타운,8,21~31,84.99,2466-1,27110,1
"    20,200",2008,2010, 남산동,남산휴먼시아2단지,8,21~31,76.99,2991,27110,18
"    20,200",2008,2010, 남산동,남산휴먼시아2단지,8,21~31,84.99,2991,27110,3
"    10,800",1993,2010, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,18
"    18,300",2005,2010, 남산동,남산그린타운,8,21~31,84.96,2937-1,27110,16
"    26,500",2007,2010, 남산동,반월당삼정그린코아,8,21~31,129.83,665,27110,19
"    21,000",1993,2010, 남산동,보성황실타운,8,21~31,119.84,2466-1,27110,9
"    17,700",1986,2010, 대봉동,청운맨션,8,1~10,122.22,44-10,27110,5
"    47,100",2007,2010, 대봉동,센트로팰리스,8,1~10,153.05,60-10,27110,8
"    25,000",1986,2010, 대봉동,청운맨션,8,1~10,194.76,44-10,27110,5
"    43,500",2007,2010, 대봉동,센트로팰리스,8,11~20,141.47,60-10,27110,12
"    17,920",2006,2010, 대봉동,대봉화성파크드림,8,11~20,79.74,152-24,27110,8
"    41,000",2007,2010, 대봉동,센트로팰리스,8,21~31,129.19,60-10,27110,37
"    25,200",1986,2010, 대봉동,청운맨션,8,21~31,167.15,44-10,27110,1
"    24,000",2007,2010, 대봉동,센트로팰리스,8,21~31,80.71,60-10,27110,21
"     8,500",1997,2010, 동인동1가,시티타운,9,1~10,59.91,33-1,27110,8
"    14,800",2003,2010, 삼덕동2가,삼덕아이파크,9,11~20,102.19,29-1,27110,11
"    17,500",2006,2010, 봉산동,봉산뜨란채,9,11~20,75.95,110,27110,20
"    17,400",2006,2010, 봉산동,봉산뜨란채,9,11~20,75.95,110,27110,3
"    10,000",2003,2010, 수창동,경진테크빌(102동),9,1~10,84.9,40-11,27110,7
"     6,000",1986,2010, 동산동,동산맨션,9,1~10,47.17,357,27110,3
"    30,000",2006,2010, 대신동,태왕아너스스카이,9,11~20,131.34,305-1,27110,17
"    36,000",2006,2010, 대신동,태왕아너스스카이,9,11~20,162.05,305-1,27110,6
"    43,000",2006,2010, 대신동,태왕아너스스카이,9,11~20,191.39,305-1,27110,22
"     6,200",1992,2010, 남산동,까치,9,1~10,59.66,2482-1,27110,9
"     9,150",1992,2010, 남산동,송림맨션,9,1~10,59.99,2434,27110,11
"    19,500",2005,2010, 남산동,남산그린타운,9,1~10,84.96,2937-1,27110,15
"    16,250",2005,2010, 남산동,남산그린타운,9,1~10,69.24,2937-1,27110,15
"    21,100",2005,2010, 남산동,남산그린타운,9,1~10,110.07,2937-1,27110,14
"    19,550",1993,2010, 남산동,보성황실타운,9,1~10,134.96,2466-1,27110,5
"     9,000",1993,2010, 남산동,보성황실타운,9,11~20,59.96,2466-1,27110,2
"    16,550",2005,2010, 남산동,남산그린타운,9,11~20,69.24,2937-1,27110,10
"    20,600",2007,2010, 남산동,반월당삼정그린코아,9,11~20,84.97,665,27110,26
"    14,700",1993,2010, 남산동,보성황실타운,9,11~20,84.99,2466-1,27110,12
"    21,500",1993,2010, 남산동,보성황실타운,9,21~30,217.38,2466-1,27110,10
"    14,600",1993,2010, 남산동,보성황실타운,9,21~30,84.99,2466-1,27110,12
"    19,500",2008,2010, 남산동,남산휴먼시아2단지,9,21~30,84.99,2991,27110,24
"    19,400",2006,2010, 대봉동,대봉화성파크드림,9,11~20,84.05,152-24,27110,15
"    10,380",2000,2010, 대봉동,아트빌,9,11~20,78.58,44-13,27110,6
"    40,000",2007,2010, 대봉동,센트로팰리스,9,11~20,153.05,60-10,27110,26
"     7,000",1979,2010, 동인동1가,동인태평78,10,1~10,63.5,116,27110,3
"    10,000",2003,2010, 동인동1가,대흥아트,10,1~10,84.63,217,27110,2
"    18,400",2009,2010, 동인동4가,동인동삼정그린코아,10,1~10,84.73,220,27110,3
"    17,800",2009,2010, 동인동4가,동인동삼정그린코아,10,11~20,84.73,220,27110,14
"    19,600",2009,2010, 동인동4가,동인동삼정그린코아,10,11~20,84.73,220,27110,10
"    18,000",2009,2010, 동인동4가,동인동삼정그린코아,10,21~31,84.73,220,27110,19
"    17,000",2003,2010, 삼덕동2가,삼덕아이파크,10,1~10,117.85,29-1,27110,6
"    13,600",2005,2010, 삼덕동2가,삼덕인베스트,10,21~31,122.69,149-120,27110,3
"    19,300",2006,2010, 봉산동,봉산뜨란채,10,1~10,75.58,110,27110,15
"    19,450",2006,2010, 봉산동,봉산뜨란채,10,1~10,75.58,110,27110,18
"    24,500",2006,2010, 봉산동,봉산뜨란채,10,1~10,84.81,110,27110,12
"    16,250",2006,2010, 봉산동,봉산뜨란채,10,1~10,59.38,110,27110,18
"    18,400",2006,2010, 봉산동,봉산뜨란채,10,1~10,75.95,110,27110,8
"    19,800",2006,2010, 봉산동,봉산뜨란채,10,11~20,75.58,110,27110,14
"    11,000",2006,2010, 봉산동,봉산뜨란채,10,11~20,59.38,110,27110,1
"    18,700",2006,2010, 봉산동,봉산뜨란채,10,11~20,75.95,110,27110,17
"    20,300",2006,2010, 봉산동,봉산뜨란채,10,21~31,84.6,110,27110,2
"    20,500",2006,2010, 봉산동,봉산뜨란채,10,21~31,84.6,110,27110,15
"    20,400",2006,2010, 봉산동,봉산뜨란채,10,21~31,84.6,110,27110,5
"    17,000",2006,2010, 봉산동,봉산뜨란채,10,21~31,75.95,110,27110,2
"    43,300",2007,2010, 계산동2가,미소시티,10,11~20,138.16,100,27110,11
"    41,900",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,17
"    52,300",2007,2010, 계산동2가,미소시티,10,21~31,157.22,100,27110,21
"    43,200",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,25
"    42,000",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,7
"    50,700",2007,2010, 계산동2가,미소시티,10,21~31,157.22,100,27110,16
"    40,700",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,9
"    43,200",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,21
"    49,200",2007,2010, 계산동2가,미소시티,10,21~31,157.22,100,27110,8
"    42,000",2007,2010, 계산동2가,미소시티,10,21~31,138.16,100,27110,8
"    10,700",1986,2010, 동산동,동산맨션,10,21~31,84.87,357,27110,12
"    29,000",2006,2010, 대신동,태왕아너스스카이,10,11~20,162.05,305-1,27110,7
"    21,100",2006,2010, 대신동,태왕아너스스카이,10,11~20,84.93,305-1,27110,4
"     8,600",1985,2010, 대신동,동서,10,21~31,65.06,1450,27110,2
"    10,400",1993,2010, 남산동,보성황실타운,10,1~10,59.96,2466-1,27110,8
"    10,200",1993,2010, 남산동,보성황실타운,10,1~10,59.96,2466-1,27110,21
"    24,200",2008,2010, 남산동,남산휴먼시아2단지,10,1~10,108.63,2991,27110,4
"     5,600",1992,2010, 남산동,까치,10,1~10,53.6,2482-1,27110,13
"    21,250",1993,2010, 남산동,보성황실타운,10,1~10,217.38,2466-1,27110,15
"     6,800",1992,2010, 남산동,까치,10,1~10,53.6,2482-1,27110,2
"     9,900",2003,2010, 남산동,심미한마음,10,1~10,71.32,2483-1,27110,4
"    14,800",1993,2010, 남산동,보성황실타운,10,1~10,84.99,2466-1,27110,8
"     4,880",1992,2010, 남산동,까치,10,11~20,33.06,2482-1,27110,13
"    12,500",2005,2010, 남산동,남산그린타운,10,11~20,53.41,2937-1,27110,13
"    22,200",2007,2010, 남산동,반월당삼정그린코아,10,11~20,102.64,665,27110,26
"     7,400",1992,2010, 남산동,까치,10,11~20,59.66,2482-1,27110,11
"    19,100",2005,2010, 남산동,남산그린타운,10,11~20,84.96,2937-1,27110,20
"     9,700",1993,2010, 남산동,보성황실타운,10,11~20,59.96,2466-1,27110,15
"     9,700",1993,2010, 남산동,보성황실타운,10,11~20,59.96,2466-1,27110,9
"    20,100",2008,2010, 남산동,남산휴먼시아2단지,10,11~20,84.99,2991,27110,3
"    20,200",2008,2010, 남산동,남산휴먼시아2단지,10,11~20,84.93,2991,27110,12
"    21,000",1993,2010, 남산동,보성황실타운,10,11~20,217.38,2466-1,27110,8
"    17,581",2005,2010, 남산동,남산그린타운,10,11~20,84.96,2937-1,27110,2
"    23,700",2007,2010, 남산동,반월당삼정그린코아,10,11~20,102.64,665,27110,8
"    25,000",2008,2010, 남산동,남산휴먼시아2단지,10,11~20,108.63,2991,27110,17
"    18,300",2008,2010, 남산동,남산휴먼시아2단지,10,11~20,76.99,2991,27110,16
"     9,400",2001,2010, 남산동,부림베스트빌,10,11~20,82.91,2199-1,27110,2
"    18,750",2005,2010, 남산동,남산그린타운,10,21~31,84.96,2937-1,27110,23
"    16,000",2005,2010, 남산동,남산그린타운,10,21~31,69.24,2937-1,27110,20
"    14,800",1993,2010, 남산동,보성황실타운,10,21~31,84.99,2466-1,27110,10
"    10,350",1993,2010, 남산동,보성황실타운,10,21~31,59.96,2466-1,27110,4
"    16,500",2005,2010, 남산동,남산그린타운,10,21~31,69.24,2937-1,27110,16
"    27,500",2007,2010, 남산동,반월당삼정그린코아,10,21~31,127.17,665,27110,21
"    18,850",2005,2010, 남산동,남산그린타운,10,21~31,84.96,2937-1,27110,5
"    16,000",2005,2010, 남산동,남산그린타운,10,21~31,69.24,2937-1,27110,13
"    20,000",2008,2010, 남산동,남산휴먼시아2단지,10,21~31,84.99,2991,27110,9
"    13,000",1992,2010, 남산동,송림맨션,10,21~31,84.97,2434,27110,9
"    11,400",1993,2010, 남산동,보성황실타운,10,21~31,59.96,2466-1,27110,11
"    18,500",2005,2010, 남산동,남산그린타운,10,21~31,84.96,2937-1,27110,9
"    23,800",2007,2010, 남산동,반월당삼정그린코아,10,21~31,102.64,665,27110,14
"     9,300",1992,2010, 남산동,송림맨션,10,21~31,59.99,2434,27110,12
"    17,350",2005,2010, 남산동,남산그린타운,10,21~31,84.96,2937-1,27110,3
"    11,650",2005,2010, 남산동,남산그린타운,10,21~31,53.41,2937-1,27110,2
"    18,300",2008,2010, 남산동,남산휴먼시아2단지,10,21~31,76.99,2991,27110,4
"     9,450",1993,2010, 남산동,보성황실타운,10,21~31,59.96,2466-1,27110,2
"    20,800",2007,2010, 대봉동,센트로팰리스,10,1~10,80.71,60-10,27110,3
"    16,800",1986,2010, 대봉동,청운맨션,10,1~10,122.22,44-10,27110,4
"    29,700",1986,2010, 대봉동,청운맨션,10,1~10,167.15,44-10,27110,8
"    14,300",1986,2010, 대봉동,청운맨션,10,11~20,84.93,44-10,27110,7
"    25,900",2007,2010, 대봉동,센트로팰리스,10,11~20,80.74,60-10,27110,15
"    21,000",2006,2010, 대봉동,대봉화성파크드림,10,21~31,84.05,152-24,27110,14
"    22,200",2007,2010, 대봉동,센트로팰리스,10,21~31,80.71,60-10,27110,8
"    27,000",2007,2010, 대봉동,센트로팰리스,10,21~31,80.74,60-10,27110,18
"     8,650",1997,2010, 동인동1가,시티타운,11,1~10,59.91,33-1,27110,4
"     8,500",1997,2010, 동인동1가,시티타운,11,1~10,59.91,33-1,27110,10
"    17,000",2003,2010, 삼덕동2가,삼덕아이파크,11,1~10,117.85,29-1,27110,9
